,pred,pred_score,y
TCGA-QQ-A5VD-01,0.0,0.22582507133483887,0
TCGA-B5-A11Y-01,0.0,0.04754568263888359,0
TCGA-AX-A1C5-01,0.0,0.046619612723588943,0
TCGA-BH-A0W7-01,0.0,0.0007565066334791481,0
TCGA-EM-A2CQ-01,0.0,0.0328671894967556,0
TCGA-EW-A1IX-01,0.0,0.003524340223520994,0
TCGA-VN-A88Q-01,0.0,0.024676520377397537,0
TCGA-KU-A6H7-01,0.0,0.0025124349631369114,0
TCGA-D3-A5GR-06,1.0,0.8902935981750488,1
TCGA-DU-A7T8-01,0.0,0.0078081367537379265,0
TCGA-AJ-A3EL-01,0.0,0.375573992729187,0
TCGA-VQ-AA6K-01,0.0,0.3056598901748657,0
TCGA-QQ-A5VC-01,0.0,0.7673031091690063,0
TCGA-DE-A4MA-01,0.0,0.08557301759719849,0
TCGA-JW-A5VJ-01,0.0,0.0029090046882629395,0
TCGA-BH-A1F0-01,0.0,5.858394433744252e-05,0
TCGA-OL-A66K-01,0.0,0.002523003611713648,0
TCGA-BT-A20O-01,0.0,0.019292030483484268,0
TCGA-CC-A7IH-01,0.0,0.39990687370300293,0
TCGA-AK-3427-01,0.0,0.03559491038322449,0
TCGA-P5-A5EZ-01,0.0,0.1922285556793213,0
TCGA-DW-7842-01,0.0,0.06511658430099487,0
TCGA-78-7539-01,0.0,0.002337549813091755,0
TCGA-D8-A27I-01,0.0,0.04089445620775223,0
TCGA-NH-A6GC-01,0.0,0.0006907771457917988,0
TCGA-AN-A0XL-01,0.0,0.002093620365485549,0
TCGA-CM-6165-01,0.0,0.039848461747169495,0
TCGA-DA-A1I4-06,1.0,0.9920470714569092,1
TCGA-F9-A4JJ-01,0.0,0.0014850168954581022,0
TCGA-A2-A0ST-01,0.0,0.022505544126033783,0
TCGA-RW-A685-01,0.0,0.4543039798736572,0
TCGA-GN-A4U3-06,1.0,0.9880617260932922,1
TCGA-A5-A2K3-01,0.0,0.0003648628480732441,0
TCGA-56-A4BW-01,0.0,0.0003433052042964846,0
TCGA-B0-5116-01,0.0,0.0008699313038960099,0
TCGA-CM-6680-01,0.0,0.016353212296962738,0
TCGA-14-0790-01,0.0,0.021009156480431557,0
TCGA-DM-A1DA-01,0.0,0.02108517475426197,0
TCGA-CJ-4907-01,0.0,0.033435143530368805,0
TCGA-DD-AACD-01,0.0,0.16998562216758728,0
TCGA-AJ-A5DV-01,0.0,0.04882149398326874,0
TCGA-EP-A12J-01,0.0,0.04368644580245018,0
TCGA-27-1831-01,0.0,0.4900762438774109,0
TCGA-YA-A8S7-01,0.0,0.1446221023797989,0
TCGA-DX-A6YV-01,0.0,0.0016632862389087677,0
TCGA-IN-A7NR-01,0.0,0.022917794063687325,0
TCGA-DD-A4NP-01,0.0,0.007448852993547916,0
TCGA-SJ-A6ZI-01,0.0,0.044656772166490555,0
TCGA-22-4613-01,0.0,0.0002668857341632247,0
TCGA-D8-A27N-01,0.0,0.00227107061073184,0
TCGA-BQ-7051-01,0.0,0.008455728180706501,0
TCGA-KS-A41J-01,0.0,0.08497153222560883,0
TCGA-B7-A5TJ-01,0.0,0.004942059516906738,0
TCGA-44-3398-01,0.0,0.43566298484802246,0
